,cid,fold,label,audio_len,sr,duration,rms,zcr,spec_cent,spec_bw,rolloff,flatness,contrast,category
313,5-219379-B-11,5,11,220500,44100,5.0,0.0784204,0.08677358251160093,2689.942220207597,2490.153214275858,4816.193150920823,0.000489116,17.050307356016635,sea_waves
314,2-102567-D-35,2,35,220500,44100,5.0,0.2753735,0.03583825768561485,2496.6068622060316,3813.594927000159,7184.445806445766,0.00019240894,18.38076454232228,washing_machine
315,1-28808-A-43,1,43,220500,44100,5.0,0.17790616,0.06051288790603248,2216.7126719378343,2530.2371497667327,3897.6096876812644,0.00026995235,19.327260154867933,car_horn
316,1-94036-A-22,1,22,220500,44100,5.0,0.09556942,0.12259258084396751,4580.622209550565,4118.761413864666,9005.5252818663,0.021915574,15.501494354250369,clapping
317,4-211502-A-30,4,30,220500,44100,5.0,0.09681399,0.00568264211136891,534.4257845377122,1027.0501671859397,967.6451928654292,0.65207785,9.744730207807335,door_wood_knock
318,2-99955-C-7,2,7,220500,44100,5.0,0.015268614,0.19428042524651973,5358.152544131982,5233.175735233139,11449.368972955337,0.053092446,15.141164433098908,insects
319,5-212181-A-38,5,38,220500,44100,5.0,0.014893901,0.05434196454466357,3566.7307495066825,4499.079139806848,8699.114296331207,0.010438602,13.886800176351977,clock_tick
320,1-64473-A-45,1,45,220500,44100,5.0,0.45691612,0.0379873749274942,2613.382177672407,3425.6459181160767,6376.426098462877,0.0009805507,15.366617144963815,train
321,4-232495-A-6,4,6,220500,44100,5.0,0.16774248,0.06224396389211137,2377.4484714576192,2205.910167647517,4255.780298361369,0.00021640075,19.670869585793483,hen
322,4-181707-A-32,4,32,220500,44100,5.0,0.012745254,0.1295984538138051,3913.035874466012,3136.7092692674937,7515.7373839907195,0.006126025,15.635924407529073,keyboard_typing
323,3-119120-B-48,3,48,220500,44100,5.0,0.011591234,0.019112075841067284,2115.842609690246,3938.9461298841334,4534.213108142401,0.0016177053,13.128714213976416,fireworks
324,3-127890-C-9,3,9,220500,44100,5.0,0.09550321,0.07004400195765662,2122.33350157803,2059.9125973523337,3297.5277787848026,0.00017205255,17.7509297271332,crow
325,3-102583-A-49,3,49,220500,44100,5.0,0.03355332,0.095223906975058,3933.6777895552036,4561.757967347166,8836.60704575116,0.019796157,16.36146313542999,hand_saw
326,5-244651-A-31,5,31,220500,44100,5.0,0.00536788,0.22034172890081208,7478.736844421453,6304.091961945219,16103.438587587007,0.089662395,13.425357816083807,mouse_click
327,4-156993-A-19,4,19,220500,44100,5.0,0.09993351,0.04253031648781903,1979.774207101461,2727.4044089829354,3957.8626876087587,0.0014202022,15.262100536806289,thunderstorm
328,3-155577-A-14,3,14,220500,44100,5.0,0.09339648,0.1643355296548724,4727.339236848983,4205.212333976335,8824.16674974623,0.005631979,17.552581585373993,chirping_birds
329,1-155858-E-25,1,25,220500,44100,5.0,0.046922468,0.0858389374274942,4269.6495757385765,4886.91221904108,9523.321377428945,0.022426495,15.21327417824426,footsteps
330,5-259640-A-29,5,29,220500,44100,5.0,0.0074844714,0.08085416364559164,2534.7175561979043,2161.471597441237,5045.164542850928,0.50856274,15.418614527075041,drinking_sipping
331,2-50665-A-20,2,20,220500,44100,5.0,0.08261696,0.043186267401392114,1696.101431817212,1824.027005783956,3175.423026029582,0.25729862,25.199941246020312,crying_baby
332,2-109371-A-16,2,16,220500,44100,5.0,0.15054566,0.014888612964037123,926.6982056225414,1607.1172552546043,1787.8054306844547,1.8475352e-05,15.909825179433632,wind
333,3-174866-A-29,3,29,220500,44100,5.0,0.005391107,0.05931201058584687,2641.6243740626655,2359.1426992680117,5235.066410781613,0.564322,9.748171659302791,drinking_sipping
334,1-31836-A-4,1,4,220500,44100,5.0,0.043293387,0.06829479952146171,2708.9044706574173,3324.4362866360248,4884.240071236949,0.001475533,16.106127657403917,frog
335,2-262579-A-45,2,45,220500,44100,5.0,0.10195956,0.029721713674593968,1285.5512122370742,1722.6196421337868,2436.0997317285382,4.8346355e-05,16.40821205605616,train
336,4-191246-B-7,4,7,220500,44100,5.0,0.04398107,0.07211834759280743,3621.823406796702,4054.880622629271,7367.053364269142,0.018197542,17.158971459027264,insects
337,2-99955-A-7,2,7,220500,44100,5.0,0.013959278,0.16862356801044084,4655.689297754573,5096.876993839814,10178.310456242749,0.03854773,15.519906923771508,insects
338,2-209473-A-25,2,25,220500,44100,5.0,0.050305374,0.05175667959686775,3162.9384668938915,4085.8428163705903,7625.251957656613,0.0046701804,15.282366284199817,footsteps
339,2-51630-A-49,2,49,220500,44100,5.0,0.078046046,0.10673760150812064,4575.011127048644,4905.436685230665,10466.23586136891,0.009560191,18.69478884512841,hand_saw
340,2-37806-D-40,2,40,220500,44100,5.0,0.14759912,0.03157061158642691,1385.8690312839674,1769.7150463298328,2758.048597012761,2.349015e-05,16.9441644326823,helicopter
341,2-209472-A-25,2,25,220500,44100,5.0,0.073447324,0.047348553509280744,2817.176381549158,3784.3670721195567,6678.140747353538,0.028493738,14.878734724070702,footsteps
342,3-154758-A-44,3,44,220500,44100,5.0,0.031151412,0.07574363761600927,3403.200008645371,3955.509247864218,8017.24618438225,0.005852653,15.463586760522713,engine
343,3-127890-A-9,3,9,220500,44100,5.0,0.15831871,0.07556463892111369,2160.490546667577,1935.6873268283096,3125.711803037993,0.0001115965,18.414812703380967,crow
344,1-23094-B-15,1,15,220500,44100,5.0,0.008927452,0.10535206097737819,4964.276367117561,5154.679467542421,11164.691034657773,0.017009027,17.078108639297348,water_drops
345,4-102844-A-49,4,49,220500,44100,5.0,0.11206941,0.15025580952726217,4489.048441999513,3745.515309973999,8618.027547672564,0.0018314623,18.52360414421291,hand_saw
346,3-166546-B-34,3,34,220500,44100,5.0,0.042098172,0.031470916110788866,1855.1571097161611,2657.7268677908633,3326.5551361296402,0.29535854,13.499386275176876,can_opening
347,1-61534-A-27,1,27,220500,44100,5.0,0.045642454,0.11734157482598608,2946.235375643612,2067.8359461173686,5321.698833562935,0.00013534415,16.819059448056386,brushing_teeth
348,1-46744-A-36,1,36,220500,44100,5.0,0.43657562,0.028941143416473317,3425.7403727731185,3942.026193560569,7906.732390153712,0.0010720678,18.456248871365876,vacuum_cleaner
349,5-156999-E-19,5,19,220500,44100,5.0,0.4310995,0.01769254821635731,927.9698100183758,1433.6927411892973,1777.6133809454757,0.0002631358,15.712300729385639,thunderstorm
350,1-24074-A-43,1,43,220500,44100,5.0,0.11483688,0.06367935216067286,1711.9951760472898,1729.4426447516657,2785.377279401102,3.827804e-05,19.44945047722368,car_horn
351,4-154405-A-27,4,27,220500,44100,5.0,0.059853397,0.1259742966937355,4626.341083752181,4178.391448537677,9162.502832257831,0.01764671,16.27713529766186,brushing_teeth
352,5-197118-A-45,5,45,220500,44100,5.0,0.0441306,0.09357326711136892,3383.215761907614,3541.9662032237243,7059.443314058874,0.005714099,16.191298343969574,train
353,4-160036-B-33,4,33,220500,44100,5.0,0.048859946,0.010063578523781903,544.685001460861,1257.5317768000161,815.2140960339327,1.927983e-05,16.382569902166196,door_wood_creaks
354,4-99644-D-4,4,4,220500,44100,5.0,0.07782719,0.06700442285382831,2018.051387494086,2271.3940230286735,2460.8304406540024,0.0002769788,17.81386058136686,frog
355,2-28314-A-12,2,12,220500,44100,5.0,0.013631503,0.06763091828596288,4281.1783019454515,4729.840625657888,10011.440622281032,0.009170595,14.903365083771401,crackling_fire
356,1-18074-A-6,1,6,220500,44100,5.0,0.05273542,0.07394458744199536,4420.389239596297,4861.1919250668,10006.194714327146,0.00961881,16.145775182880946,hen
357,4-204777-C-39,4,39,220500,44100,5.0,0.44630194,0.13839544663573086,3974.117992836846,2931.2920122730065,7236.50519775957,0.38448083,12.447090346955262,glass_breaking
358,4-204830-A-6,4,6,220500,44100,5.0,0.016215188,0.15432519757830626,4687.486268357576,4160.932146638606,9714.17250489414,0.008510706,16.87317364799235,hen
359,3-167096-A-31,3,31,220500,44100,5.0,0.010990488,0.04445398600638051,3219.001253844523,4092.49659630943,6679.9893053944315,0.0041324934,14.439491229612363,mouse_click
360,5-205898-A-40,5,40,220500,44100,5.0,0.18171784,0.0385764845562645,2289.7609399068906,3762.5145586864155,5245.808031830046,0.00027024912,18.585997882287273,helicopter
361,5-256512-A-30,5,30,220500,44100,5.0,0.24465758,0.013666210484338748,1283.0233940012033,2681.9481238028416,2445.742210158063,0.0014308484,14.323293323033269,door_wood_knock
362,2-61618-A-46,2,46,220500,44100,5.0,0.12869121,0.03331981402262181,1187.1155906925069,1655.8198009856956,1767.8709804596867,2.8697828e-05,20.55027730326297,church_bells
363,4-204119-A-39,4,39,220500,44100,5.0,0.01569562,0.051943608613689095,1240.5292243999183,683.7741437747077,1937.8383981656032,0.78160346,12.571832443065935,glass_breaking
364,4-149294-B-41,4,41,220500,44100,5.0,0.22819543,0.060674893053944315,3187.2136113034285,3491.940457821476,6034.642705010151,0.0012448545,21.17075728880321,chainsaw
365,5-184871-A-24,5,24,220500,44100,5.0,0.1359836,0.06289991480568445,3165.4394223555164,3477.5963706402026,7026.868723716648,0.17512138,16.483982101095314,coughing
366,1-115545-C-48,1,48,220500,44100,5.0,0.026393287,0.025953677856728537,1311.9399081388583,2426.8175257410157,1918.1537530814965,0.00048346745,13.604308049894357,fireworks
367,5-191497-A-33,5,33,220500,44100,5.0,0.030206028,0.03715015951276102,2420.274425296305,3464.046176579859,5225.723698520882,0.0010251784,16.109554378897084,door_wood_creaks
368,5-212734-A-17,5,17,220500,44100,5.0,0.095741205,0.12307293177204176,4698.362274035559,3861.7665064111766,9072.173293394722,0.17093875,19.20064854628741,pouring_water
369,5-263501-A-25,5,25,220500,44100,5.0,0.017116237,0.05327363689095128,2360.913099455505,3137.3898902293176,4530.765797201276,0.0020309829,15.46840655381237,footsteps
370,5-236288-A-28,5,28,220500,44100,5.0,0.008622475,0.05865039515661253,3644.1082174493877,4491.46221234225,8671.286003661542,0.0047461316,15.536207156721535,snoring
371,1-46938-B-7,1,7,220500,44100,5.0,0.038957752,0.06876382141821345,3050.3916164824454,3356.6128160039493,6786.1065291473315,0.0010812732,17.022606955064926,insects
372,3-142349-A-17,3,17,220500,44100,5.0,0.020258445,0.12386369815835267,4437.704992116359,3941.29528360101,8721.39691487819,0.009514802,16.569123296131803,pouring_water
373,5-256452-A-5,5,5,220500,44100,5.0,0.11033632,0.01082035781612529,506.71285950684484,594.4251514110009,942.8145618837007,0.7620357,21.058752660391168,cat
374,3-158476-A-12,3,12,220500,44100,5.0,0.014438062,0.038423542633410676,3666.770217730318,4569.9480660984555,8732.088574898491,0.015088716,14.251768956169538,crackling_fire
375,3-182025-A-30,3,30,220500,44100,5.0,0.050662085,0.015446001305104408,1385.9030839372947,2189.7015827447613,2954.645242713167,0.47694296,11.839969366193973,door_wood_knock
376,3-253084-B-2,3,2,220500,44100,5.0,0.16580418,0.1008770936049884,3565.8378050810525,3301.4591982480765,6759.976911434164,0.00416088,17.43953019667552,pig
377,2-140147-A-38,2,38,220500,44100,5.0,0.022700267,0.07248087659512761,2910.928075165392,3115.971585861892,6120.775517510151,0.015636118,18.80113186331967,clock_tick
378,2-85292-A-24,2,24,220500,44100,5.0,0.076940976,0.02331741226798144,2310.95916512346,3484.320436604121,6000.319478683295,0.0006716015,15.250164750536692,coughing
379,5-241846-A-15,5,15,220500,44100,5.0,0.019661304,0.06009484665023202,6184.755830789263,4824.546796406524,10922.829697469548,0.011420637,16.673109630598372,water_drops
380,5-172639-A-5,5,5,220500,44100,5.0,0.11893057,0.06061031757540603,2828.1140832489587,3029.2425807346103,5775.444891060035,0.0020639473,20.91815231681322,cat
381,1-19026-A-43,1,43,220500,44100,5.0,0.10760662,0.015699771606728537,894.0550546927562,1324.8019950971204,1647.5148636890951,0.6086839,20.788824282219103,car_horn
382,4-136381-A-9,4,9,220500,44100,5.0,0.12354992,0.025583218532482598,858.9216735347305,886.3530739350066,1450.3686466792344,0.5756536,12.502368230935923,crow
383,1-51035-A-16,1,16,220500,44100,5.0,0.023213359,0.04740293285962877,2644.6722688668942,4109.534555738829,5182.357526102088,0.0017638854,17.153135171070705,wind
384,5-198411-B-20,5,20,220500,44100,5.0,0.0790739,0.05871043902262181,2764.139612749628,3156.7538317866465,5696.156739414153,0.0005923345,19.695845607127502,crying_baby
385,5-51149-A-25,5,25,220500,44100,5.0,0.115334384,0.025522041763341066,1932.2672909020334,2825.894715117115,4318.63127175174,0.22697954,14.382840958566398,footsteps
386,1-69641-A-3,1,3,220500,44100,5.0,0.09824637,0.07000208454176333,2910.233953274668,3352.8513074280304,6241.931010730858,0.002011572,17.33891467823978,cow
387,5-245040-A-35,5,35,220500,44100,5.0,0.022431584,0.06669627320185614,3440.3270618846823,4134.034442257316,7901.636365284223,0.008465813,17.68574390412961,washing_machine
388,2-141682-B-36,2,36,220500,44100,5.0,0.2658609,0.1177630147911833,4680.550843837367,4773.4599356786075,10773.646067466647,0.0055410587,18.42237795977586,vacuum_cleaner
389,2-39441-A-19,2,19,220500,44100,5.0,0.029036773,0.01720653277262181,1345.7402408511375,2844.9929669434637,2071.8838366444315,0.00040480494,14.444490216012708,thunderstorm
390,2-102435-A-37,2,37,220500,44100,5.0,0.10814407,0.1342841411687935,3998.3910974295504,2673.3079853262925,6802.094058149652,0.43697217,13.576295765529192,clock_alarm
391,2-135728-A-38,2,38,220500,44100,5.0,0.015966602,0.030463765226218097,3706.6497824953008,4944.704455703729,9853.064163101799,0.0030482528,15.575465018948037,clock_tick
392,1-7974-B-49,1,49,220500,44100,5.0,0.039329566,0.02011469511310905,923.7099445441183,1182.662325802366,1789.0044953596287,0.57670486,12.447957472391556,hand_saw
393,3-62878-B-42,3,42,220500,44100,5.0,0.31546628,0.030006072360788862,983.0082489073675,809.3574241645623,1446.2218813442576,0.5150893,21.68692543475398,siren
394,5-209992-B-44,5,44,220500,44100,5.0,0.28625733,0.02103801116589327,1130.096559840441,1602.1331341931107,2244.399266785093,9.362935e-06,16.861984459667948,engine
395,2-72970-A-10,2,10,220500,44100,5.0,0.06957901,0.1780549865864269,4750.4627772796075,3663.053435482933,8771.258020954176,0.00448441,16.766668256152208,rain
396,3-130998-B-28,3,28,220500,44100,5.0,0.19628514,0.03881212840777262,2902.4379057497295,3880.5863928869057,7189.292026174594,0.0005006198,17.305637063728263,snoring
397,3-142604-A-24,3,24,220500,44100,5.0,0.039387826,0.043035591284802784,3339.39755368094,4175.516582169798,8093.236908171404,0.0022794895,16.449335203497032,coughing
398,5-262641-A-15,5,15,220500,44100,5.0,0.004649362,0.02720666872099768,2245.2768119607704,3684.98138761163,4390.675074318446,0.001466188,15.719209368265483,water_drops
399,4-213193-A-29,4,29,220500,44100,5.0,0.0069896285,0.1427548578886311,4980.2107869239,4589.59435931372,9994.10414551914,0.093169406,13.481119029267651,drinking_sipping
400,4-181865-A-38,4,38,220500,44100,5.0,0.035241503,0.007277769721577726,1124.2452505238439,2555.780470796695,1626.3813487891532,0.00015212616,15.956001768686713,clock_tick
401,4-130891-A-7,4,7,220500,44100,5.0,0.04441801,0.05342091429814385,2603.9567310738553,3157.113391931091,5878.664375181264,0.18750836,15.641237177223163,insects
402,2-123896-A-24,2,24,220500,44100,5.0,0.06842299,0.07493701058584687,3379.6626324926624,3762.6121537190393,7211.124995468387,0.010244923,17.317733839257155,coughing
403,3-134802-A-13,3,13,220500,44100,5.0,0.031098697,0.20189806590777262,5859.643020656476,3928.110841429668,9548.901423832656,0.004010944,17.012699744236816,crickets
404,5-177779-A-33,5,33,220500,44100,5.0,0.011588209,0.03262534440255221,3627.1395182365613,4295.419244551352,7968.584142981438,0.01566324,13.969155572695174,door_wood_creaks
405,2-158746-A-2,2,2,220500,44100,5.0,0.4048997,0.025600212079466358,1361.8932458834415,2084.318220330891,2479.9655144286544,0.0005258868,16.158123745045437,pig
406,5-171653-A-41,5,41,220500,44100,5.0,0.14925113,0.0862286561049884,3809.340984105896,3995.323005713829,7947.4006670533645,0.13001342,16.335636733984064,chainsaw
407,4-205738-A-22,4,22,220500,44100,5.0,0.4783118,0.11880755147911833,4296.292542234357,4004.469927026925,8325.705572070765,0.030938953,13.255536272128365,clapping
408,1-94231-A-32,1,32,220500,44100,5.0,0.0032649909,0.20262878842807425,6475.783049956143,5319.674405046469,12940.10613036543,0.084932216,13.790278856070307,keyboard_typing
409,1-18527-B-44,1,44,220500,44100,5.0,0.123114906,0.007317421331206496,866.6704319654614,1615.6755834233538,1629.9785428146752,4.3241256e-05,15.977319900520897,engine
410,5-254832-B-15,5,15,220500,44100,5.0,0.005409356,0.11525929886890951,5379.220354025337,5169.348784394501,11624.482376558875,0.022827432,14.489090920653544,water_drops
411,5-234145-A-28,5,28,220500,44100,5.0,0.032450125,0.10414891785092807,4411.5918075080945,4901.112079306343,9988.558471396462,0.004710391,15.414938208704156,snoring
412,2-107351-B-20,2,20,220500,44100,5.0,0.2507838,0.10621193445475638,3573.287996186969,2876.6080544427978,6121.87466012906,0.0038983994,20.006054370230697,crying_baby
413,2-120333-A-32,2,32,220500,44100,5.0,0.107800804,0.036607498912412995,3167.852627686946,3570.4480315646506,6845.510191596578,0.0052294163,16.702732836335404,keyboard_typing
414,1-61261-A-44,1,44,220500,44100,5.0,0.083588265,0.03966180575696056,3464.010093416326,4269.601856496719,9230.299947433296,0.00046641752,17.216647166665062,engine
415,3-203371-A-39,3,39,220500,44100,5.0,0.08733172,0.03973317865429234,1463.8092399142222,1248.5775513712142,2962.189357961137,0.76023465,9.280410985939053,glass_breaking
416,1-7973-A-7,1,7,220500,44100,5.0,0.05394777,0.22122992495649652,6817.422903253444,5505.906636969705,13931.183045424885,0.045569807,17.68710684264377,insects
417,2-107228-B-44,2,44,220500,44100,5.0,0.06459607,0.057606991371809746,3166.6285096109004,3598.324491686943,6893.872466828596,0.014856392,16.375786407551555,engine
418,4-189332-A-37,4,37,220500,44100,5.0,0.13267545,0.06960670134860789,4070.659864192083,4205.405149461161,8965.206732163573,0.002447201,18.161009618819374,clock_alarm
419,4-218199-A-35,4,35,220500,44100,5.0,0.03968715,0.055338919301044086,2698.4602950396343,3230.679833084012,6241.781127646462,0.0006067228,17.73106268489088,washing_machine
420,2-128631-A-21,2,21,220500,44100,5.0,0.024185326,0.012506117676914154,639.3361348860649,900.5029207798962,1236.785251413863,0.66148484,11.901423263287166,sneezing
421,5-193473-A-12,5,12,220500,44100,5.0,0.010747016,0.3504987039588167,9359.76690443572,5266.70761271218,15434.060732671114,0.19453639,14.078223128128384,crackling_fire
422,3-181132-A-14,3,14,220500,44100,5.0,0.005963672,0.0800758591937355,2803.5538332836727,2893.857291772105,5624.412703016242,0.0017629355,17.420229471707295,chirping_birds
423,1-101404-A-34,1,34,220500,44100,5.0,0.05141811,0.14545796476218098,5922.564342814441,4545.525834931869,11203.810519685325,0.034796186,14.745196556536165,can_opening
424,4-182039-A-30,4,30,220500,44100,5.0,0.08112804,0.013558584686774943,1350.3006304230998,1928.7265155582124,3242.120998586137,0.5182061,10.030427465541468,door_wood_knock
425,5-260434-A-39,5,39,220500,44100,5.0,0.046390526,0.0476544373549884,1232.58131185863,724.7243631904377,2010.4817330698957,0.8283683,13.424481502060416,glass_breaking
426,3-164594-A-15,3,15,220500,44100,5.0,0.013367327,0.03588244090777262,2314.62565779984,2061.607891890619,4729.710611223898,0.6303595,12.241543013313883,water_drops
427,1-67230-A-29,1,29,220500,44100,5.0,0.017297687,0.15772277407192575,4678.495560711784,3561.863922413926,8107.875489414153,0.09154957,18.822458083591204,drinking_sipping
428,3-151089-A-30,3,30,220500,44100,5.0,0.029737825,0.0024051533497679812,574.209999674257,1436.838875703213,798.3272685252321,0.4727779,10.850854503836393,door_wood_knock
429,3-164595-A-15,3,15,220500,44100,5.0,0.006942202,0.0273414841937355,1530.6822454958187,1525.7942028633936,3101.8803926189094,0.6786673,13.463463269389079,water_drops
430,4-181628-A-17,4,17,220500,44100,5.0,0.034951784,0.0858457348462877,4570.613430800606,4098.700187058368,8818.271348426624,0.006436609,18.90056849442471,pouring_water
431,3-108160-A-23,3,23,220500,44100,5.0,0.019253422,0.07725039878190255,2966.9877425608206,3307.695325545746,5803.872716067285,0.0043193223,17.142699172734815,breathing
432,4-172736-A-36,4,36,220500,44100,5.0,0.18975355,0.08807981982308585,2973.142847022489,2952.8625832278476,5881.961803037993,0.0006184612,18.3849739524617,vacuum_cleaner
433,5-216214-A-13,5,13,220500,44100,5.0,0.017020538,0.18678853683294663,5117.1406965290325,3344.435261115076,8377.06550899072,0.0062258667,17.88028636643908,crickets
434,4-196671-B-8,4,8,220500,44100,5.0,0.042650808,0.0698083581061485,2459.4857674738932,2809.471206276907,3687.423642328886,0.0007702443,17.932693143282545,sheep
435,2-110417-A-28,2,28,220500,44100,5.0,0.006044195,0.06201285165313225,4309.38874432015,5217.477798494424,10984.731411325405,0.008140736,13.634067724553354,snoring
436,1-62594-A-32,1,32,220500,44100,5.0,0.082774274,0.031140108396171692,2414.8992174326368,3430.047510071184,5290.323307895882,0.0031648949,15.423604019269703,keyboard_typing
437,1-75189-A-7,1,7,220500,44100,5.0,0.07933672,0.06304039479408352,3103.804614385296,3631.669658528365,7635.094280198666,0.00057235645,18.441806189449785,insects
438,4-183992-A-0,4,0,220500,44100,5.0,0.059655737,0.021201149216937356,1124.5448061199459,1994.7420278392028,1799.1965450986079,0.0001870233,15.142514285817807,dog
439,5-253094-C-49,5,49,220500,44100,5.0,0.08603727,0.11333562935034802,3538.02407635359,3226.51515353713,6426.537009679524,0.0038360108,17.399865522983855,hand_saw
440,1-32373-B-35,1,35,220500,44100,5.0,0.17770356,0.047547944460556844,2499.4910904869907,3554.277869143452,6210.0558747824825,0.00026717375,16.268498124245188,washing_machine
441,1-27405-A-28,1,28,220500,44100,5.0,0.047411516,0.13375847411542924,5091.770278424821,4954.32001407058,11031.594855713458,0.032788128,15.72302777610924,snoring
442,4-210000-A-23,4,23,220500,44100,5.0,0.005772973,0.1595116281177494,4760.175018607379,4366.292989610816,9317.382019467808,0.058570933,15.488670411265167,breathing
443,4-194680-A-36,4,36,220500,44100,5.0,0.043231823,0.13922020011600927,4543.600753843999,4234.644354180526,9489.397839327146,0.0070901406,16.49098501248529,vacuum_cleaner
444,2-54961-A-23,2,23,220500,44100,5.0,0.100467294,0.040197668938515084,1584.575066795617,1765.4975538275435,2741.261691560325,0.30166283,16.35454916341084,breathing
445,4-164064-B-1,4,1,220500,44100,5.0,0.0798775,0.02892528277262181,1121.1059610119255,1202.5541464774979,1811.7367631598029,0.43941486,17.16227496001185,rooster
446,4-188703-B-8,4,8,220500,44100,5.0,0.19111939,0.021826511745939674,935.807190458072,1204.744215007963,1733.8475203016242,2.6398051e-05,16.861970463142,sheep
447,4-181286-A-10,4,10,220500,44100,5.0,0.05356166,0.19321889501160092,6164.1546654976655,5480.29527875505,12808.009171983758,0.06953411,15.328516593475488,rain
448,5-244459-A-28,5,28,220500,44100,5.0,0.023566933,0.031494707076566125,2851.1807695149764,4183.868277676315,7725.323897005511,0.0008629465,15.765835216698934,snoring
449,1-22694-A-20,1,20,220500,44100,5.0,0.09366243,0.1104410618474478,3918.4160942070157,3628.3513124325395,8340.843763594838,0.003047894,19.543762584110926,crying_baby
450,2-152895-A-31,2,31,220500,44100,5.0,0.02535891,0.04267872679814385,2127.9889832318286,2275.149727189707,4419.252782410093,0.3333403,12.454313209299853,mouse_click
451,2-61311-A-12,2,12,220500,44100,5.0,0.03294508,0.03333907337587007,2426.843557338422,3304.1141382664714,5138.89143162703,0.00526641,15.074714330457075,crackling_fire
452,5-210540-A-13,5,13,220500,44100,5.0,0.13073018,0.23672917270881672,5201.835037520313,1668.9858761142934,6248.62578850058,0.0002992938,20.049996140572304,crickets
453,3-134049-A-1,3,1,220500,44100,5.0,0.1310688,0.04576362202726218,1737.0569782096684,1616.0242125271352,2877.805181445766,0.21862221,22.403660011212892,rooster
454,1-24524-B-19,1,19,220500,44100,5.0,0.105130285,0.021408470490139213,1142.3097820860824,1642.9301987117442,2393.73277987239,0.0002405098,14.76751351992645,thunderstorm
455,2-117271-A-0,2,0,220500,44100,5.0,0.21855476,0.024382341212296984,1226.1939642716554,2028.5315057251594,1799.5462722955338,4.7931728e-05,18.30430512175064,dog
456,3-103401-D-33,3,33,220500,44100,5.0,0.053360417,0.0835878589037123,3403.6118390050774,3217.628084919151,6783.158828487529,0.0025438354,16.596205927271765,door_wood_creaks
457,3-197408-A-8,3,8,220500,44100,5.0,0.24177752,0.06287612383990719,2151.495765406146,2103.4396093287196,3650.9520917923433,0.00032361198,19.244600283604708,sheep
458,3-166422-A-11,3,11,220500,44100,5.0,0.13344431,0.13613530488689096,4308.162337435896,4038.510417213765,8513.459115791764,0.035493854,16.76924590062376,sea_waves
459,1-97392-A-0,1,0,220500,44100,5.0,0.08041828,0.06840582402842227,2107.653832012107,2264.6996705844035,3980.644916437065,0.4359525,15.719728595924341,dog
460,5-204741-A-46,5,46,220500,44100,5.0,0.052146766,0.029420361441415313,1489.0373608181362,2248.407472717124,2245.998019685325,0.00012627816,23.07626474117915,church_bells
461,3-155659-A-34,3,34,220500,44100,5.0,0.10225172,0.05186657120069606,2449.285816539277,2235.0618726222756,5042.566569388051,0.5122069,14.930387760970179,can_opening
462,1-52290-A-30,1,30,220500,44100,5.0,0.013328375,0.005187563442575406,708.8596708389615,1274.3034374746333,1487.0400413283062,0.6133747,10.759778849237103,door_wood_knock
463,4-161519-A-19,4,19,220500,44100,5.0,0.09493398,0.008031150304524361,416.0189654198934,1069.8763786208715,647.5948466502321,1.863257e-05,14.722393076221367,thunderstorm
464,5-223176-A-37,5,37,220500,44100,5.0,0.4184161,0.14036896389211137,5038.85858738413,3979.29495871946,10041.717005329176,0.19040541,17.62980832659495,clock_alarm
465,5-251957-A-47,5,47,220500,44100,5.0,0.0900661,0.043330146099187936,1798.6320599746373,2174.8652887679323,3682.3276174593966,0.00040436335,16.13018153737481,airplane
466,4-99644-C-4,4,4,220500,44100,5.0,0.12164354,0.0879982507975638,1980.3572960455147,1219.0773545599204,2314.594511310905,3.777486e-05,19.394233307123702,frog
467,3-95698-A-5,3,5,220500,44100,5.0,0.09912296,0.12548714834686775,4255.858318663275,3981.5679588354515,9283.408520337876,0.28653893,18.996748634108293,cat
468,5-248341-C-6,5,6,220500,44100,5.0,0.12228773,0.06011750471287703,2757.148176247512,3138.7899807582644,5376.705925536543,0.002177082,18.778592849755853,hen
469,1-19111-A-24,1,24,220500,44100,5.0,0.04394269,0.014640507178074245,487.01020861642485,446.8515721760397,790.8830753335267,0.82175934,12.282912725946815,coughing
470,3-155568-A-32,3,32,220500,44100,5.0,0.0068365987,0.041285255945475635,2587.482672805344,2848.5498336672767,5229.02112637761,0.16442928,14.590616465345187,keyboard_typing
471,1-43382-A-1,1,1,220500,44100,5.0,0.1770217,0.04466697179524362,1969.8596151296008,2182.0533781789,4168.798148383121,0.34806034,22.246554020901012,rooster
472,3-155642-B-11,3,11,220500,44100,5.0,0.14919733,0.05027144359048724,2583.1234026154325,3535.057187374865,6220.247924521462,0.000339124,16.49911663428159,sea_waves
473,5-195517-A-7,5,7,220500,44100,5.0,0.009015921,0.14174317539153133,5853.533761247196,5314.6397888447045,12372.848616951856,0.022623003,17.38627272880782,insects
474,3-259622-A-44,3,44,220500,44100,5.0,0.13537146,0.2215856565400232,6406.686266616937,4124.828926560648,11588.360553219258,0.0036015422,18.408473481201803,engine
475,4-125825-B-46,4,46,220500,44100,5.0,0.08112995,0.03768149108178654,1193.7200428551816,1232.141325597186,2006.6347339037122,1.1927829e-05,25.099265517223337,church_bells
476,5-221950-A-22,5,22,220500,44100,5.0,0.017683199,0.02753974224187935,1860.3498961041582,2768.5557863795993,3291.2326892401393,0.001886278,14.956847172630209,clapping
